Date,GDP,CPI,inflation,housing,federal_funds,bank_loan,employment_rate,unemployment_rate,consumer_confidence,bonds_price,mortgage_rates,public_debt,total_debt,debt,bonds_issued,IRS Tax,bonds_sentiment,economy_sentiment,housing_market_sentiment,taxes_sentiment,loans_sentiment,interest_rates_sentiment,recession_sentiment,unemployment_sentiment,inflation_sentiment
2022-03-21,,,,,,,,,,450.84,,23800000000000.0,30300000000000.0,30300000000000.0,,21130755193.57143,0.5419072579372144,0.5480280674362541,0.6836469854018175,0.6565284019087299,0.8366850120321798,0.42436746722693525,0.19126203733291383,0.47444257903152054,
2022-03-22,,,,,,,,,,449.22,,23800000000000.0,30300000000000.0,30300000000000.0,,19901626247.285713,0.5026954661584943,0.5459987364716413,0.6745183843223853,0.6368981850708544,0.8668195875629199,0.5405056885601389,0.16000702524393767,0.5112456897896204,
2022-03-23,,,,,,,,,,451.69,,23800000000000.0,30300000000000.0,30300000000000.0,,16530555146.142857,0.5344211606679211,0.5466934468940683,0.520136920300905,0.6346818304553049,0.8752549247097352,0.33034998254079834,0.19389407363380448,0.4797391732152664,
2022-03-24,,,,,,,,,,450.39,4.42,23800000000000.0,30300000000000.0,30300000000000.0,,14748919067.571428,0.4806954729702946,0.5561035903398893,0.6673230224471433,0.6642139640599051,0.8664652846427635,0.4433515327984822,0.15193434687855875,0.5358188523013788,
2022-03-25,,,,,,,,,,447.44,,23800000000000.0,30300000000000.0,30300000000000.0,,11065762675.428572,0.494935932607553,0.5251837261140302,0.6347449178577566,0.652713978956745,0.8358738715546435,0.3797586390262109,0.15473818395643543,0.43626734976596876,
2022-03-26,,,,,,,,,,,,,,,,,0.54338797910801,0.579771539769634,0.5351591465364358,0.570769357993441,0.8661737665605065,0.4092458413429865,0.13796296272802866,0.5386581248533366,
2022-03-27,,,,,,,,,,,,,,,,,0.48974085690279484,0.48446998687250586,0.6778826540575192,0.6285841791358066,0.9203877602110132,0.4367586230843737,0.1525911481737733,0.37510067122960733,
2022-03-28,,,,,,,,,,448.08,,23800000000000.0,30300000000000.0,30300000000000.0,,13591883355.857143,0.565815524250786,0.5368271949042777,0.633423133850446,0.6212826871389264,0.8858304282001622,0.3669215532769771,0.18843851646153065,0.45395154187686537,
2022-03-29,,,,,,,,,,449.32,,23800000000000.0,30300000000000.0,30333333333333.332,,12619639068.142857,0.532227237887995,0.5773779451413585,0.6057308191518859,0.5894447610257281,0.8578700976844776,0.4586502613232624,0.1532985484055918,0.35424425782242047,
2022-03-30,,,,,,,,,,450.44,,23800000000000.0,30300000000000.0,30333333333333.332,,10967967173.857143,0.5582295993547985,0.5191136991240713,0.6597190662765123,0.6045005318798423,0.8809135950416052,0.6089518461849379,0.16482223374948124,0.3686542633243722,
2022-03-31,,,,,,,,,,450.7,4.67,23900000000000.0,30400000000000.0,30366666666666.668,6860671759.0,11622276533.285715,0.5358017757717626,0.5049727210167798,0.7239562161738239,0.6223131633371177,0.847712944944011,0.4862084644016219,0.16479810589616123,0.4137434572035689,
2022-04-01,25000000000000.0,287504.0,6.5,825000.0,0.33,3.5,59.9,3.6,65.2,449.59,,23900000000000.0,30300000000000.0,30333333333333.332,,14323634415.428572,0.5441445202964251,0.5169467243240553,0.7373900099186448,0.53584661344835,0.7963467801478066,0.44450087222593204,0.12285130395165898,0.45863440720748544,
2022-04-02,,,,,,,,,,,,,,,,,0.572939321134766,0.5104586814888484,0.8285515609269449,0.5903779699685753,0.8685980634339143,0.42689922164535815,0.1645227807963399,0.47053379562229947,
2022-04-03,,,,,,,,,,,,,,,,,0.5296272402482168,0.48943491945761003,0.8406200597412221,0.4906223884050136,0.8832318829564043,0.4407319279952239,0.19172320081851882,0.4747546603043767,
2022-04-04,,,,,,,,,,449.37,,23900000000000.0,30400000000000.0,30333333333333.332,,18311312474.142857,0.5341561873014236,0.5643569577821376,0.8287846156798697,0.5785971956435612,0.9022184571541537,0.42812012555940154,0.2061631080291936,0.6279465337022252,
2022-04-05,,,,,,,,,,446.01,,23800000000000.0,30300000000000.0,30333333333333.332,,18256307121.142857,0.5858157105453387,0.5596678297429957,0.7847147444565721,0.6242371604707576,0.8826327616945429,0.5200524562377548,0.1274170218600025,0.4222366340989987,
2022-04-06,,,,,,,,,,445.27,,23800000000000.0,30300000000000.0,30366666666666.668,,17906762858.285713,0.4624212515798564,0.5571594178267858,0.7143027935177013,0.6270714580891992,0.8163956539496372,0.40270625942350863,0.14285187991109724,0.5210742310049178,
2022-04-07,,,,,,,,,,444.75,4.72,23900000000000.0,30400000000000.0,30400000000000.0,,18329212147.57143,0.5838659281665942,0.526113521433238,0.6939667240509176,0.5670771374303369,0.8724693576849472,0.436992446111089,0.1678358611915634,0.430050288479485,
2022-04-08,,,,,,,,,,443.1,,23800000000000.0,30400000000000.0,30400000000000.0,,18615167410.142857,0.5265208640897164,0.570993728411281,0.6893174790845755,0.614077545010865,0.8596708346451588,0.43734129203398997,0.17256742567278566,0.5358697566945343,
2022-04-09,,,,,,,,,,,,,,,,,0.5591005264184898,0.5056862877499348,0.7013016711335606,0.5573447987024842,0.8175779143716693,0.4235528895242456,0.10219773910862263,0.475732550552486,
2022-04-10,,,,,,,,,,,,,,,,,0.4670355122580862,0.5414873244167006,0.6367935564110946,0.6241866594706632,0.9089105612823336,0.3708857267507254,0.2218211340632901,0.35452028942405844,
2022-04-11,,,,,,,,,,441.78,,23900000000000.0,30400000000000.0,30366666666666.668,,22321496239.714287,0.4858793312784116,0.5013187193032819,0.6332155761444657,0.6465214344912101,0.8477788872014098,0.5016799155477092,0.14950848901706054,0.37700198176215555,
2022-04-12,,,,,,,,,,442.97,,23800000000000.0,30400000000000.0,30333333333333.332,,21412307079.57143,0.4655669509854146,0.4544827431498704,0.7455554711630995,0.6192388649968512,0.9175933832918053,0.41081665127856226,0.14960502074413654,0.39706858565739434,
2022-04-13,,,,,,,,,,443.4,,23800000000000.0,30300000000000.0,30300000000000.0,,22258413235.57143,0.5346593072651434,0.49022855286371025,0.7068348745954144,0.626724998411682,0.8433047885421555,0.46467575503873904,0.1782004184552293,0.42647935464378756,
2022-04-14,,,,,,,,,,440.61,5.0,23800000000000.0,30300000000000.0,30333333333333.332,,30586049865.0,0.6317905266158417,0.5604228082204802,0.7685681222104473,0.6462641408828694,0.839672912712651,0.4556053377833547,0.1599763574219459,0.37745589208375924,
2022-04-15,,,,,,,,,,,,23700000000000.0,30300000000000.0,30366666666666.668,,40033057260.14286,0.6429007136961098,0.5735360256054316,0.8248070792382243,0.6405781226989458,0.8400146691246794,0.2975957203813746,0.15622196326995913,0.4143973598464147,
2022-04-16,,,,,,,,,,,,,,,,,0.604680322138089,0.5361304044568905,0.881364593707678,0.5648182132077956,0.8817359405684431,0.41789382324509017,0.19800641368776611,0.40902212835790114,
2022-04-17,,,,,,,,,,,,,,,,,0.7075694879189697,0.5141467707215864,0.6874168238105234,0.6078589607505811,0.8844597921391779,0.3757665778237615,0.16763938803158623,0.35624866030546876,
2022-04-18,,,,,,,,,,440.09,,23900000000000.0,30400000000000.0,30400000000000.0,,61858848378.0,0.5055691135561732,0.5545222869870837,0.6886270884261224,0.6843090226135633,0.8786505892857823,0.41705612505329903,0.12942626879828148,0.5143161653564483,
2022-04-19,,,,,,,,,,438.25,,23800000000000.0,30400000000000.0,30400000000000.0,,62543181931.28571,0.5507299476202396,0.5792548641756766,0.6600756980060541,0.5818504849315298,0.8280714466172266,0.4140341302160042,0.17323381370877985,0.456463982907885,
2022-04-20,,,,,,,,,,440.43,,23800000000000.0,30400000000000.0,30400000000000.0,,75257245066.42857,0.5624435425883125,0.5623802550665934,0.6339144825642467,0.5926261298576306,0.8950253800019156,0.4379776261851518,0.15686185959391183,0.4648056850710235,
2022-04-21,,,,,,,,,,438.88,5.11,23800000000000.0,30400000000000.0,30400000000000.0,,75398141082.0,0.49838402458231595,0.6292417788398499,0.7564651488582449,0.5671772060773975,0.8302525652313005,0.38389042384463873,0.18257511854837297,0.47022896518148394,
2022-04-22,,,,,,,,,,438.59,,23800000000000.0,30400000000000.0,30400000000000.0,,73668706090.57143,0.5503081958980621,0.5663576653886437,0.8004584576806846,0.5919445431995435,0.8582842708512156,0.42146545663789925,0.16567666237711348,0.40386083189538385,
2022-04-23,,,,,,,,,,,,,,,,,0.5765408015919408,0.5229641131884081,0.6860970825879674,0.5812732928536349,0.7787584583285596,0.5017812148914487,0.19460110250966667,0.42359732377635395,
